filename	umap_x	umap_y	tsne_x	tsne_y	x	y	mask_grid_x	mask_grid_y
82. 61qp4r1bgsl._sy355_.jpg	46.361298	42.44514	-20.989737	0.23452443	46.361298	42.44514	37.787234042553195	23.403508771929822
11. red_frog_isla_bastimentos_lg.jpg	44.39967	45.09564	-10.06577	7.6881323	44.39967	45.09564	26.55319148936171	35.6140350877193
31. 220px-purple_frog_babies_by_nihal_jabin.jpg	40.93943	44.23976	20.817472	11.441128	40.93943	44.23976	14.297872340425531	34.59649122807017
86. 5165fefefe402de9786313bfbb2cafb5?accesskeyid=06a2d0f033717539063f&disposition=0&alloworigin=1.jpg	44.944828	42.996246	-8.852033	-10.396637	44.944828	42.996246	30.638297872340427	25.438596491228065
79. maxresdefault.jpg	44.257664	42.06231	2.922519	-12.258105	44.257664	42.06231	29.617021276595743	21.36842105263158
54. s-l300.jpg	42.631035	43.548046	6.193898	-2.5649645	42.631035	43.548046	18.382978723404257	30.52631578947368
17. purple-frog.jpg	47.464615	44.946053	-47.06281	-1.8651856	47.464615	44.946053	40.851063829787236	28.49122807017544
41. blue%20frog-club-delhi%204.jpg	45.49658	44.054287	-4.669444	-14.82847	45.49658	44.054287	31.65957446808511	30.52631578947368
10. maxresdefault.jpg	42.347637	45.278534	-1.3742104	21.21652	42.347637	45.278534	15.319148936170214	39.68421052631579
66. id_yellownbluepoisondartfrog_1200x490.jpg	43.363163	45.10089	-12.195636	17.378365	43.363163	45.10089	19.404255319148938	37.64912280701754
86. brown-tree-frog-2.jpg	40.5808	44.250553	22.77289	20.467857	40.5808	44.250553	13.276595744680854	34.59649122807017
11. brand-new-28cm-soft-stuffed-pink-frog-plush.jpg	46.89702	41.590286	-19.740543	-24.877995	46.89702	41.590286	39.829787234042556	5.087719298245614
24. s-l300.jpg	42.93566	41.57879	20.189247	-6.7902746	42.93566	41.57879	17.361702127659576	21.36842105263158
59. black_frog-wallpaper-3840x2400.jpg	39.610558	43.718285	33.220055	16.846962	39.610558	43.718285	7.148936170212766	25.438596491228065
98. 3003913036_04523955c9_b.jpg	44.59884	44.84646	-16.592405	7.800437	44.59884	44.84646	29.617021276595743	32.56140350877193
67. the-black-frog-moosehead.jpg	43.21843	41.688595	16.07939	3.0983782	43.21843	41.688595	24.510638297872344	23.403508771929822
89. 2c813ecdd6c9c941ab7796f5f771d421.jpg	44.21305	44.56733	-12.683406	5.4917655	44.21305	44.56733	26.55319148936171	32.56140350877193
51. may-2010-blog_image_1.jpg	47.530605	44.84726	-46.93961	-1.776417	47.530605	44.84726	42.8936170212766	26.456140350877195
36. frog_big.jpg	42.776684	40.90766	22.67325	-14.57989	42.776684	40.90766	46.97872340425532	38.666666666666664
3. .jpg	42.92908	41.167595	23.60246	-11.5531	42.92908	41.167595	46.97872340425532	38.666666666666664
23. frog%20caerulea_big.jpg	42.49045	41.26116	18.988981	-15.7132015	42.49045	41.26116	9.191489361702128	14.24561403508772
18. rtmuuot.jpg	46.49757	45.500984	-35.256657	0.4474326	46.49757	45.500984	33.70212765957447	36.63157894736842
63. article-0-1a5d928e000005dc-983_634x375.jpg	42.47028	42.49037	14.773805	-1.6129085	42.47028	42.49037	16.340425531914896	25.438596491228065
63. allens_frog_single.jpg	45.740837	41.645344	-9.197935	-29.198853	45.740837	41.645344	35.74468085106383	19.333333333333332
40. blue-an-and-yellow-poison-dart-frog-5840369409327104.jpg	43.40666	46.327835	3.220592	11.416293	43.40666	46.327835	12.255319148936172	51.89473684210526
45. 5-beautiful-but-l3fg.jpg	43.01408	43.04826	8.644076	-18.834179	43.01408	43.04826	20.425531914893618	29.508771929824558
63. il_340x270.1608708163_rh3x.jpg	46.443314	42.883457	-25.114513	-1.422585	46.443314	42.883457	38.808510638297875	25.438596491228065
95. masked-tree-frog-brown-coloration-450w-600350630.jpg	40.792007	44.23524	19.477589	8.639161	40.792007	44.23524	14.297872340425531	33.57894736842105
92. blackfrog-solar-5m-white-extension-cable.jpg	45.756702	43.234924	-27.229218	-6.9959803	45.756702	43.234924	34.72340425531915	26.456140350877195
31. orange_and_black_poison_dart_frog.jpg	43.527065	45.06578	-8.277282	13.330186	43.527065	45.06578	20.425531914893618	36.63157894736842
30. purple-frog-front-view.jpg	47.50801	45.199554	-43.164715	-1.3702282	47.50801	45.199554	42.8936170212766	38.666666666666664
88. aid8070002-v4-728px-care-for-poison-dart-frogs-step-11.jpg	45.948196	43.13723	-20.658745	-3.6064963	45.948196	43.13723	36.765957446808514	27.473684210526315
47. sweet-purple-animal-cute-red-frog-amphibian-pink-toy-fun-figure-lurking-funny-macro-photography-frog-eyes-814679.jpg	46.15743	42.740097	-18.882494	-7.7478414	46.15743	42.740097	36.765957446808514	24.421052631578945
75. snylf4web_2.jpg	39.679756	44.530704	38.84034	17.952417	39.679756	44.530704	7.148936170212766	45.78947368421052
34. poison-dart-frog-thumb.jpg	44.375484	44.682022	-14.191386	6.3525343	44.375484	44.682022	27.574468085106382	32.56140350877193
70. kp_325107_crop_1200x720.jpg	41.87394	42.390034	12.489553	-19.863573	41.87394	42.390034	12.255319148936172	23.403508771929822
81. r0_714_3968_2945_w1200_h678_fmax.jpg	42.450436	41.350857	18.702251	-15.2066145	42.450436	41.350857	9.191489361702128	16.280701754385966
55. male-argus.jpg	40.794655	43.47479	24.684496	7.4038424	40.794655	43.47479	13.276595744680854	29.508771929824558
3. isla-bastimentos.jpg	43.925087	44.329372	-6.132962	0.7149445	43.925087	44.329372	24.510638297872344	32.56140350877193
95. framed-pictures-blue-frog.jpg	46.151356	42.139557	-18.419298	-12.927353	46.151356	42.139557	36.765957446808514	20.350877192982455
3. afb92f096a05b7b6e12a5fb1062451da.jpg	43.68339	45.314053	-6.579129	11.929753	43.68339	45.314053	20.425531914893618	37.64912280701754
19. kbl5rmt-_400x400.jpg	46.2646	42.21104	-18.833511	-12.918109	46.2646	42.21104	37.787234042553195	20.350877192982455
78. purple-frog-anterior-view.jpg	47.683273	45.11141	-49.624763	1.3079935	47.683273	45.11141	44.93617021276596	38.666666666666664
85. 95724120-56a2bcee5f9b58b7d0cdf874.jpg	42.97611	41.200027	18.293158	-12.230113	42.97611	41.200027	28.595744680851062	12.210526315789473
60. nongame-green-frog-1.jpg	39.654057	44.93849	42.50145	9.595991	39.654057	44.93849	5.1063829787234045	53.9298245614035
54. 980x.jpg	46.37245	45.550537	-35.68574	-0.3181562	46.37245	45.550537	32.68085106382979	36.63157894736842
51. aid8070002-v4-728px-care-for-poison-dart-frogs-step-12.jpg	46.58593	43.393505	-31.079012	8.533443	46.58593	43.393505	38.808510638297875	27.473684210526315
1. blue-frog-1-660x447.png	41.604446	45.525864	12.50651	22.630566	41.604446	45.525864	5.1063829787234045	54.94736842105263
76. pinkfrogmouth.jpg	47.065838	44.782818	-39.173664	-9.222556	47.065838	44.782818	37.787234042553195	28.49122807017544
69. 10079-holy-cross-frog?width=800&height=600&ext=.jpg.jpg	43.874496	46.626125	4.507989	8.647968	43.874496	46.626125	13.276595744680854	51.89473684210526
64. 04b7b4d8772987eca370f81927f11fb5.jpg	43.91522	45.512146	-7.9484735	12.10164	43.91522	45.512146	22.46808510638298	37.64912280701754
74. frog_wood.jpg	39.863457	43.267685	31.048597	9.493036	39.863457	43.267685	4.085106382978724	18.31578947368421
54. f-2002-gr-pk.jpg	44.492485	43.91603	-9.092972	-3.9640675	44.492485	43.91603	29.617021276595743	29.508771929824558
35. 512x512bb.jpg	44.313625	42.66479	-0.46937814	16.81853	44.313625	42.66479	28.595744680851062	25.438596491228065
57. peruvian-poison-frog-gb.jpg	44.129147	45.867683	-1.8527697	7.0714173	44.129147	45.867683	20.425531914893618	41.719298245614034
36. yellow-tree-frog-bubble-extended.jpg	43.477448	42.31192	8.729356	-8.36463	43.477448	42.31192	25.531914893617028	25.438596491228065
37. depositphotos_5907956-stock-photo-blue-frog.jpg	45.67428	42.700085	-22.339136	-10.3198185	45.67428	42.700085	32.68085106382979	24.421052631578945
49. 2-58.jpg	46.50524	45.417316	-36.082733	5.2753687	46.50524	45.417316	33.70212765957447	35.6140350877193
25. 254391886_be34d6f431_z.jpg	42.31268	42.98269	21.524622	-23.247953	42.31268	42.98269	16.340425531914896	28.49122807017544
8. animals_reptiles_red_frog_019543_.jpg	44.00198	43.294815	-14.199809	-2.540851	44.00198	43.294815	25.531914893617028	27.473684210526315
35. southern_brown_tree_frog_04.jpg	40.00635	43.29581	29.445822	10.172012	40.00635	43.29581	7.148936170212766	21.36842105263158
86. leptopelis-flavomaculatus.jpg	43.031178	42.38094	13.303938	-4.387094	43.031178	42.38094	21.4468085106383	25.438596491228065
44. jnt90-blackfrog-new4.jpg	45.7507	43.55809	-23.5805	3.965843	45.7507	43.55809	33.70212765957447	28.49122807017544
51. brown_striped_frog.jpg	39.90277	43.64268	30.012312	17.583582	39.90277	43.64268	9.191489361702128	27.473684210526315
63. stout-tap.jpg	43.629574	43.139378	2.5034797	-17.007524	43.629574	43.139378	24.510638297872344	27.473684210526315
92. bluefrog_logo_300.png	45.20681	41.024822	0.054970432	-23.750599	45.20681	41.024822	32.68085106382979	4.0701754385964914
41. ahr0cdovl3d3dy5saxzlc2npzw5jzs5jb20vaw1hz2vzl2kvmdawlzaymi8wotyvb3jpz2luywwvci1pbwl0yxrvcjitmtexmtixlmpwzw==.jpg	43.30226	45.503914	-3.083874	26.299397	43.30226	45.503914	18.382978723404257	39.68421052631579
77. frog_hero.jpg	39.408047	45.00819	42.88563	13.919223	39.408047	45.00819	4.085106382978724	55.96491228070175
97. joenysp.jpg	46.913387	42.654175	-28.330212	-18.488329	46.913387	42.654175	42.8936170212766	23.403508771929822
57. black-frog-tattoo-design.jpg	43.171463	44.371597	5.452161	33.916958	43.171463	44.371597	19.404255319148938	33.57894736842105
46. frogb-1200x1200.jpg	45.072376	42.98969	-32.795494	-16.228268	45.072376	42.98969	31.65957446808511	25.438596491228065
23. 0h0leze.jpg	43.958942	46.58526	3.1004496	9.36662	43.958942	46.58526	16.340425531914896	47.824561403508774
29. 220px-blue-poison.dart.frog.and.yellow-banded.dart.frog.arp.jpg	42.302597	45.33323	-1.3763812	23.31133	42.302597	45.33323	13.276595744680854	42.73684210526316
36. poisonfrog-unique-hero.jpg	44.51434	45.041634	-15.904614	13.445493	44.51434	45.041634	27.574468085106382	34.59649122807017
14. redfrom_chilling_900x900.jpg	44.359386	44.54646	-15.487823	5.425276	44.359386	44.54646	28.595744680851062	31.54385964912281
11. e2f737ebeeb57498925375bee28c7568.jpg	43.060295	42.21441	11.816078	-7.249807	43.060295	42.21441	22.46808510638298	24.421052631578945
40. 201826212018-01-224312102bluefrog.jpg	45.58788	41.144802	-6.240774	-25.812502	45.58788	41.144802	34.72340425531915	6.105263157894736
50. als_collectors_enamel_pin_-_red_frog_1_.png	45.442608	41.136658	-5.892932	-27.604376	45.442608	41.136658	33.70212765957447	7.12280701754386
34. goldenfrog_species.jpg	43.358994	44.588707	-4.5871644	-3.0896933	43.358994	44.588707	21.4468085106383	33.57894736842105
51. 5895015649_cbbe12ffb3_b.jpg	43.254356	43.877254	1.4191586	-3.5207622	43.254356	43.877254	21.4468085106383	30.52631578947368
32. eastern-american-toad2.jpg	40.036182	43.704575	28.41794	14.05525	40.036182	43.704575	10.212765957446809	29.508771929824558
58. american_green_tree_frog_01l.jpg	43.773262	42.0681	7.0741706	-10.859964	43.773262	42.0681	28.595744680851062	22.385964912280702
48. yj40we3.jpg	42.897625	45.20111	-10.218147	17.648067	42.897625	45.20111	17.361702127659576	38.666666666666664
15. poison-frog-03.jpg	42.42673	42.351048	11.281456	-18.020628	42.42673	42.351048	16.340425531914896	24.421052631578945
41. 21997e22452a5b85f0dd03e89c8b8853.jpg	42.314068	40.99262	25.267115	-19.038216	42.314068	40.99262	5.1063829787234045	13.228070175438598
78. gopher-frog-everglades-tours.jpg	39.854305	43.703495	29.405952	14.772171	39.854305	43.703495	9.191489361702128	28.49122807017544
60. latest?cb=20171107032424.jpg	46.481735	42.464542	-23.607075	-15.5286045	46.481735	42.464542	39.829787234042556	23.403508771929822
13. 4446079067_ef858460f3_z.jpg	43.727654	44.24982	-9.319189	1.4948589	43.727654	44.24982	22.46808510638298	32.56140350877193
58. 760158-small.jpg	39.8855	43.744118	30.334059	15.191756	39.8855	43.744118	9.191489361702128	29.508771929824558
96. a-poison-dart-frog-joe-wells.jpg	44.19638	46.70314	1.969018	8.388368	44.19638	46.70314	46.97872340425532	38.666666666666664
8. 1200px-australia_green_tree_frog_%28litoria_caerulea%29_crop.jpg	42.65866	41.52053	19.839643	-9.615214	42.65866	41.52053	12.255319148936172	17.298245614035086
33. nature-animal-wildlife-frog-toad-amphibian-black-garden-fauna-close-up-illinois-vertebrate-creature-hidden-warty-warts-american-toad-bullfrog-ranidae-498536.jpg	40.505146	44.326874	24.44359	15.3006525	40.505146	44.326874	10.212765957446809	42.73684210526316
34. pafwhitelipaus.jpg	42.907974	41.163315	18.571167	-11.190431	42.907974	41.163315	46.97872340425532	38.666666666666664
41. 004da948385e4693a6594caa868773cf.jpg	42.97666	44.843025	-5.4940023	18.946058	42.97666	44.843025	18.382978723404257	35.6140350877193
76. ani080-00454-400x266.jpg	41.614063	45.37178	11.499756	19.674622	41.614063	45.37178	8.170212765957448	47.824561403508774
43. poison-dart-frog-thumb.jpg	44.382782	44.661674	-14.191386	6.3525343	44.382782	44.661674	28.595744680851062	32.56140350877193
8. 1200px-dendrobates_auratus%2c_poison_dart_frog.jpg	42.76414	41.483803	25.37472	-10.755874	42.76414	41.483803	15.319148936170214	19.333333333333332
67. sc14760_580x.jpg	40.987278	44.12769	17.962946	13.420372	40.987278	44.12769	15.319148936170214	33.57894736842105
28. dennis-heape-eye-of-the-red-frog-bluethumb-ee44.jpg	46.769188	42.84505	-28.157413	-14.723648	46.769188	42.84505	40.851063829787236	26.456140350877195
58. poisonfrog-unique-hero.jpg	44.494686	44.996853	-15.9046135	13.445494	44.494686	44.996853	26.55319148936171	34.59649122807017
8. dart_frogs_dreamstime_xl_28192773.jpg	44.0896	45.87536	-4.602372	6.9461737	44.0896	45.87536	20.425531914893618	42.73684210526316
88. green-frog.jpg	39.509907	44.883286	40.14177	12.213644	39.509907	44.883286	4.085106382978724	50.87719298245613
73. 24294340_10214437698486868_3761836828253889865_n.jpg	47.116688	45.175556	-43.032337	3.3487496	47.116688	45.175556	37.787234042553195	36.63157894736842
85. mystocks-3690_cover-.jpg	45.392845	41.5119	-8.120896	-9.002435	45.392845	41.5119	30.638297872340427	11.192982456140351
77. img_6257.jpg	44.347313	46.40728	0.3343402	7.0215554	44.347313	46.40728	20.425531914893618	46.807017543859644
70. 8hipybj.jpg	46.95878	42.732895	-28.566788	-18.791874	46.95878	42.732895	42.8936170212766	24.421052631578945
40. golden-poison-frog-colombia-640x466.jpg	42.249657	42.20983	12.413713	-16.721199	42.249657	42.20983	15.319148936170214	23.403508771929822
77. d1294_9_123_1200.jpg	42.495735	45.363182	-0.18271774	25.507301	42.495735	45.363182	15.319148936170214	40.70175438596491
81. red-frog-digital-logo.png	45.4345	41.081486	-2.8286676	15.639813	45.4345	41.081486	33.70212765957447	6.105263157894736
11. screenshot+%2842%29.png	43.134026	43.027157	8.203875	-17.020168	43.134026	43.027157	22.46808510638298	28.49122807017544
67. 20120219yellowfrog.jpg	44.078228	46.569527	2.848373	7.0092325	44.078228	46.569527	19.404255319148938	46.807017543859644
30. blue-frog-poison-blue-dart-frog.jpg	41.591133	45.470863	11.418351	21.771498	41.591133	45.470863	7.148936170212766	50.87719298245613
27. sun_beach_adventure_3.jpg	44.180225	44.287636	1.0206392	-3.5842774	44.180225	44.287636	27.574468085106382	30.52631578947368
78. gg12-2.jpg	43.0999	42.265373	13.028299	-8.42826	43.0999	42.265373	22.46808510638298	25.438596491228065
92. full?d=0.jpg	44.0777	46.5879	2.3030205	6.9066906	44.0777	46.5879	17.361702127659576	47.824561403508774
51. h6eaw459eetwxgggl0wt.jpg	43.484825	46.028614	1.5348427	10.9932995	43.484825	46.028614	17.361702127659576	44.771929824561404
57. red_frog.jpg	46.78965	42.764412	-27.97411	-17.539267	46.78965	42.764412	41.87234042553192	25.438596491228065
91. 1-red-headed-poison-dart-frog-dirk-ercken.jpg	44.439373	44.895123	-12.688628	7.986249	44.439373	44.895123	26.55319148936171	33.57894736842105
22. romeo02_photo_by_matias_careaga_1.jpg	43.752842	43.475033	-28.815025	3.4580827	43.752842	43.475033	25.531914893617028	28.49122807017544
13. vikk3lps_400x400.jpg	42.07076	45.519703	5.184069	22.346004	42.07076	45.519703	11.23404255319149	45.78947368421052
33. 247717981_05a17e1e34_b.jpg	41.64904	43.020313	26.295969	-3.0008755	41.64904	43.020313	14.297872340425531	27.473684210526315
7. 1280-61248834.jpg	44.023396	44.42894	-7.9483223	1.973724	44.023396	44.42894	25.531914893617028	32.56140350877193
14. 4581541909_f3b80bb211_z.jpg	43.07644	42.917023	4.715246	-7.2681117	43.07644	42.917023	22.46808510638298	27.473684210526315
12. blue_frog.jpg	42.386803	42.646805	14.886338	-3.278914	42.386803	42.646805	17.361702127659576	26.456140350877195
39. brown_frog.jpg	40.697304	42.992424	27.988598	0.443729	40.697304	42.992424	7.148936170212766	18.31578947368421
90. 27596994639_15fc360698_c.jpg	44.14732	46.18001	-2.0456903	8.904502	44.14732	46.18001	20.425531914893618	43.754385964912274
82. frogb.png	46.35003	42.759186	-25.709904	-2.7281928	46.35003	42.759186	37.787234042553195	24.421052631578945
79. red-frogs-1.3.jpg	45.297394	41.910934	-13.256016	-26.584948	45.297394	41.910934	31.65957446808511	20.350877192982455
35. lemurtreefrog-reverse.jpg	43.221252	41.682278	14.640887	-10.009989	43.221252	41.682278	28.595744680851062	18.31578947368421
62. lithobates%20sphenocephalus%20southern%20leopard%20frog%20adult%20tom%20diez%20flipped.jpg	39.473045	44.296623	35.934376	11.956987	39.473045	44.296623	6.127659574468086	44.771929824561404
42. sleopard.jpg	39.581306	43.543755	31.718832	12.920604	39.581306	43.543755	2.042553191489362	18.31578947368421
45. greenfrog.jpg	42.663784	40.91306	21.919868	-15.868275	42.663784	40.91306	46.97872340425532	38.666666666666664
91. maxresdefault.jpg	44.092636	46.237892	1.6319708	2.676607	44.092636	46.237892	19.404255319148938	45.78947368421052
23. blue-frog.jpg	42.320904	45.403725	-0.11277049	21.31375	42.320904	45.403725	13.276595744680854	43.754385964912274
39. maxresdefault.jpg	40.414864	44.328667	24.747904	16.898382	40.414864	44.328667	9.191489361702128	42.73684210526316
45. original.jpg	46.39926	45.586967	-35.26771	-0.5232276	46.39926	45.586967	33.70212765957447	37.64912280701754
59. rana_grylio.jpg	39.893646	44.66413	37.867527	8.236206	39.893646	44.66413	7.148936170212766	47.824561403508774
19. latest?cb=20161012015623.jpg	42.82974	40.954205	23.49603	-13.422944	42.82974	40.954205	46.97872340425532	38.666666666666664
34. poison-dart-frog.jpg	41.8921	45.507977	5.6105886	19.700119	41.8921	45.507977	8.170212765957448	49.85964912280702
64. 163376a55110d10255b789720b763bcd.jpg	45.46274	42.213623	-16.858461	-18.233046	45.46274	42.213623	33.70212765957447	22.385964912280702
63. fowlers-toad2.jpg	40.052124	43.717117	28.81626	15.4543495	40.052124	43.717117	11.23404255319149	29.508771929824558
23. 7813571694_9f54c7e2b6_b.jpg	40.652332	43.44506	25.612665	7.7452927	40.652332	43.44506	12.255319148936172	27.473684210526315
35. blue-frog-19985818.jpg	45.84851	42.715588	-21.8094	-8.455665	45.84851	42.715588	34.72340425531915	25.438596491228065
70. pouched-frog.jpg	40.761875	43.343925	26.388859	7.307558	40.761875	43.343925	13.276595744680854	27.473684210526315
57. maxresdefault.jpg	46.263165	45.512886	-33.001156	-1.3643179	46.263165	45.512886	32.68085106382979	35.6140350877193
20. red-backed-poison-frog.jpg	42.901154	43.540115	10.577985	1.1653038	42.901154	43.540115	19.404255319148938	29.508771929824558
27. 20171124-untitled-28-of-29.jpg	43.803856	45.876392	4.2742043	3.9627814	43.803856	45.876392	18.382978723404257	43.754385964912274
19. file.jpg	46.8049	42.28987	-22.626383	-17.95974	46.8049	42.28987	41.87234042553192	22.385964912280702
50. 113455_frog-hero.jpg	43.02773	42.899357	9.19071	-17.218674	43.02773	42.899357	20.425531914893618	28.49122807017544
33. golden-frog-red-form.jpg	42.849754	43.749077	3.424014	-3.311459	42.849754	43.749077	19.404255319148938	30.52631578947368
80. pink_frog_baby_shower_favour_boxes-rd8907f47b0184a41bd340f1dedf005b5_z78hk_307.jpg	45.41629	42.193066	-16.528637	-19.08792	45.41629	42.193066	32.68085106382979	22.385964912280702
87. matthew_beziat_34826088401_315c00a0b7_b.jpg	39.73202	43.43552	31.59159	10.21716	39.73202	43.43552	7.148936170212766	22.385964912280702
42. puppet_frog_img2.jpg	44.349358	44.427654	-16.846888	1.8421113	44.349358	44.427654	27.574468085106382	31.54385964912281
93. philoria%20kundagungan%20mcl3,%20mt.%20clunie%20np,%20nsw%20(2)_big.jpg	40.7728	43.824677	22.13312	10.2738085	40.7728	43.824677	15.319148936170214	31.54385964912281
89. nasikabatrachus_sahyadrensis_%28purple_frog%29_from_vagamon%2c_kerala_%283%29.jpg	46.72188	45.39353	-37.709644	5.1222534	46.72188	45.39353	34.72340425531915	35.6140350877193
27. greenfrog2.jpg	39.538864	44.297367	36.576077	13.530182	39.538864	44.297367	7.148936170212766	43.754385964912274
96. mr006734_md.jpg	40.309464	43.109306	29.126442	7.973178	40.309464	43.109306	7.148936170212766	20.350877192982455
61. frog-980-x-300-980x300.jpg	43.68892	41.929226	9.592675	-10.069169	43.68892	41.929226	28.595744680851062	21.36842105263158
99. blue-black-dart-frog1.jpg	42.1522	45.599194	3.4615824	22.110367	42.1522	45.599194	9.191489361702128	49.85964912280702
28. ashish_thomas_purple_frogfig-1.jpg	47.256504	44.872738	-46.651222	-0.52843523	47.256504	44.872738	38.808510638297875	28.49122807017544
51. froggy.jpg	43.330025	42.366707	7.100562	-7.3897223	43.330025	42.366707	24.510638297872344	25.438596491228065
65. green-and-black-frog-picture-id992071124.jpg	43.512928	46.525986	1.5717195	15.254556	43.512928	46.525986	9.191489361702128	55.96491228070175
77. the-cutest-little-red.jpg	43.975468	44.272953	-5.7429104	0.1670862	43.975468	44.272953	25.531914893617028	31.54385964912281
14. blue_poison_dart_frog.jpg	42.473915	45.46073	3.2098114	20.125671	42.473915	45.46073	14.297872340425531	44.771929824561404
98. sugarless-red_frog_jellies_sugar_free_bag-70g_.jpg	45.89348	41.357162	-5.7549396	-22.751879	45.89348	41.357162	35.74468085106383	7.12280701754386
65. common-eastern-froglet-matt-clancy-tn.jpg	40.13407	43.470226	33.48783	9.889953	40.13407	43.470226	9.191489361702128	25.438596491228065
42. blink_purple_frog.jpg	47.34981	45.130344	-42.388165	-2.3875556	47.34981	45.130344	41.87234042553192	37.64912280701754
1. greentree_frog.jpg	43.06062	41.53787	19.549435	-7.781207	43.06062	41.53787	27.574468085106382	16.280701754385966
62. cartoon-animal-embroidery-logo-custom-peluche-frog.png	46.65577	41.60687	-16.862606	-21.648245	46.65577	41.60687	38.808510638297875	9.157894736842104
51. 1pnigrit.jpg	40.694927	43.66356	24.81761	9.288732	40.694927	43.66356	14.297872340425531	30.52631578947368
4. golden-dart-frog_custom-4e882f77e77d79661db0dfb64858c350fd929ccd-s1100-c15.jpg	43.124245	43.05286	-1.8304276	0.4135575	43.124245	43.05286	21.4468085106383	28.49122807017544
21. brown-frog-frontal-close-up-on-white-background_v1u6tekl__f0000.png	39.888954	44.634968	40.166817	8.258877	39.888954	44.634968	7.148936170212766	46.807017543859644
2. tmg-slideshow_l.jpg	46.78464	45.496906	-38.242496	1.8583279	46.78464	45.496906	37.787234042553195	38.666666666666664
1. brown-tree-frog.jpg	42.636303	42.000553	14.728779	-5.2867646	42.636303	42.000553	16.340425531914896	23.403508771929822
68. sm-brown-tree-frog-selina-boyle-web.jpg	40.7387	43.271904	24.464977	3.7023015	40.7387	43.271904	12.255319148936172	26.456140350877195
96. blue-frog-poison-xbajk9.jpg	42.27869	45.22272	1.1962769	23.447063	42.27869	45.22272	14.297872340425531	39.68421052631579
100. 23903293-02c1-420d-9892619071234816_source.jpg	42.267082	41.898746	13.538426	-22.71074	42.267082	41.898746	14.297872340425531	20.350877192982455
23. ab755d989f2533298eeb50e1748ec668.jpg	46.79412	42.09683	-20.588118	-17.580826	46.79412	42.09683	41.87234042553192	21.36842105263158
71. bcf_550859_brownmarsh_hi-res.jpg	43.662197	43.55004	-4.9079795	-7.443411	43.662197	43.55004	23.48936170212766	29.508771929824558
70. mylf_rickkuyperusfws.jpg	39.662876	44.04426	37.030212	16.036093	39.662876	44.04426	9.191489361702128	31.54385964912281
40. rff_logo_350wx250h.png	44.317524	44.00829	-8.408995	-2.5248501	44.317524	44.00829	28.595744680851062	30.52631578947368
46. paf1.jpg	41.65621	45.540066	11.125797	22.63028	41.65621	45.540066	7.148936170212766	51.89473684210526
10. brown_tree_frog_2.jpg	40.52973	43.076305	27.551632	6.1859875	40.52973	43.076305	7.148936170212766	19.333333333333332
38. 179154-131-3a69b5b0.jpg	42.89524	42.836205	7.5361648	-4.9544473	42.89524	42.836205	19.404255319148938	28.49122807017544
42. 162.jpg	43.860504	44.562458	-14.001597	3.026711	43.860504	44.562458	24.510638297872344	33.57894736842105
37. blue_poison_dart_frog.jpg	42.402744	45.42021	3.209854	20.125566	42.402744	45.42021	13.276595744680854	44.771929824561404
15. 022253_barred_frog.jpg	40.512314	44.262154	23.301558	19.646027	40.512314	44.262154	13.276595744680854	35.6140350877193
80. p02pp7g8.jpg	42.413975	43.35417	6.213303	1.4648448	42.413975	43.35417	17.361702127659576	29.508771929824558
52. 9_241-125-59b2cd7d8243c-2.jpg	41.455536	42.463524	28.647646	-5.5183897	41.455536	42.463524	8.170212765957448	17.298245614035086
94. closeup-of-frog-in-pink-flowers-picture-id510586719?s=612x612.jpg	42.6662	41.770416	15.835501	-7.0958457	42.6662	41.770416	15.319148936170214	21.36842105263158
56. 2018%20save%20the%20date%20w%20artist%20for%20web.jpg	45.353554	41.278625	-3.8935497	-23.105673	45.353554	41.278625	33.70212765957447	8.140350877192983
56. red-frog.jpg	43.9485	44.22511	-8.1336565	-0.2596531	43.9485	44.22511	25.531914893617028	30.52631578947368
40. 0f40428c150fa527517f4eb8871c4d5c_zpse89b3607.jpg	42.35998	43.159607	18.376822	-23.59813	42.35998	43.159607	16.340425531914896	29.508771929824558
83. p8290021.jpg	39.900665	44.207954	34.992622	7.6335115	39.900665	44.207954	8.170212765957448	42.73684210526316
43. brown-bear-character-art-green-frog-by-eric-carle-4cfbf219-da0b-46eb-94b7-e3eb78cb1462.jpg	44.04463	42.82567	1.6578611	-8.437818	44.04463	42.82567	26.55319148936171	26.456140350877195
66. red_frog.jpg	44.391575	43.83834	7.541511	29.407024	44.391575	43.83834	28.595744680851062	29.508771929824558
34. source.gif	46.529915	45.409824	-33.839203	1.0104369	46.529915	45.409824	33.70212765957447	34.59649122807017
21. 41m-rfqbcol._sx425_.jpg	42.506733	45.398117	-6.6035676	27.347115	42.506733	45.398117	15.319148936170214	43.754385964912274
28. mdm_31-12-2009_front_page_01_30frog3_fct500x308_ct677x380.jpg	44.092457	42.315994	3.280972	-10.460155	44.092457	42.315994	29.617021276595743	22.385964912280702
83. 115498-fuo00-front.jpg	45.220695	42.482563	-24.989801	-23.38406	45.220695	42.482563	31.65957446808511	23.403508771929822
59. jeanne-rudd-green-frog-bluethumb-6968.jpg	46.142815	41.218	-11.133733	-22.521944	46.142815	41.218	36.765957446808514	5.087719298245614
77. +science+purple+frog.jpg	47.144653	45.30735	-42.449883	-3.8826363	47.144653	45.30735	38.808510638297875	38.666666666666664
